nama,lat,lon,wilayah,sumber
Tanpa Nama,-6.9200424,106.9309821,Kabupaten Cianjur,cafe
Tanpa Nama,-6.9183245,106.9346748,Kabupaten Cianjur,cafe
Tanpa Nama,-6.9204273,106.9308499,Kabupaten Cianjur,cafe
Tanpa Nama,-6.9207669,106.9334821,Kabupaten Cianjur,cafe
Tanpa Nama,-6.9171391,106.9302153,Kabupaten Cianjur,cafe
Tanpa Nama,-6.9172673,106.9293414,Kabupaten Cianjur,cafe
Tanpa Nama,-6.9170528,106.9305106,Kabupaten Cianjur,cafe
Tanpa Nama,-6.916538,106.9320322,Kabupaten Cianjur,cafe
Tanpa Nama,-6.9146965,106.9328088,Kabupaten Cianjur,cafe
Tanpa Nama,-6.9122703,106.930621,Kabupaten Cianjur,cafe
Tanpa Nama,-6.9164812,106.9316268,Kabupaten Cianjur,cafe
Bacil Harima,-6.9148149,107.1338067,Kabupaten Cianjur,cafe
The Gade Corner,-6.9284821,106.9266746,Kabupaten Cianjur,cafe
Like Earth Coffee,-6.9179607,106.9303702,Kabupaten Cianjur,cafe
Starbucks,-6.9183355,106.9363693,Kabupaten Cianjur,cafe
Tanpa Nama,-6.9196809,106.9360438,Kabupaten Cianjur,cafe
Bacil Harima,-6.9148207,107.1338142,Kabupaten Cianjur,cafe
Famouz cafe,-6.7104044,108.5347676,Kabupaten Cirebon,cafe
Tanpa Nama,-6.5253191,108.3516298,Kabupaten Cirebon,cafe
Overdosis,-6.7150013,108.5029988,Kabupaten Cirebon,cafe
KALIGANECOFFEE,-6.8808267,108.469139,Kabupaten Cirebon,cafe
Titik Teh,-6.8911235,108.4939613,Kabupaten Cirebon,cafe
QQ Cafe Resto,-6.8922752,108.4930704,Kabupaten Cirebon,cafe
Nay Coffee Cafe,-6.737555,108.475798,Kabupaten Cirebon,cafe
Kedai Woeng Saroengan,-6.6879463,108.3690905,Kabupaten Cirebon,cafe
BC Maxim Cirebon Timur (Mabur),-6.7626986,108.5956614,Kabupaten Cirebon,cafe
Cafe Asam Manis,-6.8681424,108.5840603,Kabupaten Cirebon,cafe
Kopi Gincu,-6.8708456,108.5817662,Kabupaten Cirebon,cafe
WIthus Coffee,-6.7378146,108.525902,Kabupaten Cirebon,cafe
Chatime,-6.7336943,108.5413309,Kabupaten Cirebon,cafe
Kopi Nayla,-6.7393125,108.523933,Kabupaten Cirebon,cafe
Baraja Coffee Amphitheater,-6.7104674,108.5384525,Kabupaten Cirebon,cafe
Pringsewu Coffee Corner,-6.7046135,108.5552782,Kabupaten Cirebon,cafe
Point Coffee,-6.7358393,108.5346175,Kabupaten Cirebon,cafe
Rasavati Rempah,-6.7371565,108.5270367,Kabupaten Cirebon,cafe
Mekayo Coffee,-6.7288164,108.5483611,Kabupaten Cirebon,cafe
belikopi.,-6.7164306,108.550818,Kabupaten Cirebon,cafe
Warmindo Warkop Cipto,-6.7164858,108.5508154,Kabupaten Cirebon,cafe
Point Coffee,-6.7134158,108.5665505,Kabupaten Cirebon,cafe
Point Coffee,-6.7107338,108.5565871,Kabupaten Cirebon,cafe
Lyly Coffee,-6.7116257,108.5524649,Kabupaten Cirebon,cafe
247 Coffee,-6.7194909,108.5681357,Kabupaten Cirebon,cafe
Tong Tji,-6.7055027,108.5556051,Kabupaten Cirebon,cafe
Ni-bung Coffee,-6.7051506,108.5563387,Kabupaten Cirebon,cafe
Kopinos,-6.705738,108.5575524,Kabupaten Cirebon,cafe
Olive Bistro,-6.7062488,108.5576188,Kabupaten Cirebon,cafe
LS Coffee,-6.7084544,108.5594467,Kabupaten Cirebon,cafe
Warkop NGS,-6.7356635,108.5372058,Kabupaten Cirebon,cafe
Taruna Cafe,-6.7358779,108.53332,Kabupaten Cirebon,cafe
Nescafe,-6.7356605,108.533896,Kabupaten Cirebon,cafe
Starbucks,-6.7132893,108.5516737,Kabupaten Cirebon,cafe
J.CO,-6.7127166,108.5521068,Kabupaten Cirebon,cafe
Warkop Pak Eko,-6.7285688,108.5534239,Kabupaten Cirebon,cafe
One More Cups Coffee,-6.7134393,108.5625722,Kabupaten Cirebon,cafe
Smalldose Coffee Roaster,-6.7105485,108.5519999,Kabupaten Cirebon,cafe
Paper & Sip,-6.7177255,108.5514279,Kabupaten Cirebon,cafe
Fore Coffee,-6.7553531,108.558345,Kabupaten Cirebon,cafe
Sabandina Koffie,-6.6978362,108.5551337,Kabupaten Cirebon,cafe
Point Coffee,-6.7071491,108.5513149,Kabupaten Cirebon,cafe
Kopinos,-6.7065981,108.551263,Kabupaten Cirebon,cafe
Duren Si Legit,-6.7195732,108.5507996,Kabupaten Cirebon,cafe
Loko Cafe,-6.7108144,108.5556874,Kabupaten Cirebon,cafe
Sanss Coffee,-6.7297769,108.5332759,Kabupaten Cirebon,coffee_shop
Cafe Kopi Dari Hati Greenhill,-6.6925683,108.5510916,Kabupaten Cirebon,cafe
Cafe Krucuk,-6.6999278,108.5537274,Kabupaten Cirebon,cafe
Donat Madu,-6.7126502,108.5618052,Kabupaten Cirebon,cafe
Lucky Monkey Coffee and Bistro,-6.7109208,108.5577077,Kabupaten Cirebon,cafe
Kalis Donuts,-6.7099634,108.5610205,Kabupaten Cirebon,cafe
Strawberry Delight Cafe & Bakery,-6.7110369,108.5544935,Kabupaten Cirebon,cafe
Seia Sekata Roastery & Espresso Bar,-6.7393302,108.5264711,Kabupaten Cirebon,coffee_shop
Komunikoffie,-6.7325314,108.5362672,Kabupaten Cirebon,cafe
KOPIROTI Berdikari Townhouse A11,-6.6939213,108.5474191,Kabupaten Cirebon,cafe
Tanpa Nama,-6.8309074,108.6210119,Kabupaten Cirebon,cafe
Nord Cafe,-6.8301254,108.6253177,Kabupaten Cirebon,cafe
Bento Kopi,-6.7393204,108.5241905,Kabupaten Cirebon,cafe
Shegia Coffee & Eatery,-6.7373199,108.5282069,Kabupaten Cirebon,cafe
Paten Coffee,-6.7366479,108.529268,Kabupaten Cirebon,cafe
Mixue,-6.7367098,108.5302989,Kabupaten Cirebon,cafe
Kopi Kenangan,-6.7363281,108.5301536,Kabupaten Cirebon,cafe
Haus!,-6.7357908,108.5341747,Kabupaten Cirebon,cafe
Kedai Sejati,-6.7344334,108.5315711,Kabupaten Cirebon,cafe
Warkop Memanggil,-6.7358952,108.5368449,Kabupaten Cirebon,cafe
Snowy Signature,-6.715065,108.5509893,Kabupaten Cirebon,cafe
Eunola Coffee & Space,-6.7294504,108.5498736,Kabupaten Cirebon,cafe
Stone Hand Coffee,-6.7343784,108.5426322,Kabupaten Cirebon,cafe
Maomao,-6.736357,108.5293979,Kabupaten Cirebon,cafe
Tekun,-6.7367084,108.5301813,Kabupaten Cirebon,cafe
Masyawe Coffee & Kitchen,-6.7214054,108.5472114,Kabupaten Cirebon,cafe
Kopi Nako,-6.7211625,108.5476153,Kabupaten Cirebon,cafe
TOMORO Coffee,-6.7379082,108.5262042,Kabupaten Cirebon,cafe
Kopi Kenangan,-6.755957,108.5586819,Kabupaten Cirebon,cafe
Maa Moet,-7.440427,108.1951039,Kabupaten Garut,cafe
Tanpa Nama,-7.0485847,107.96776,Kabupaten Garut,cafe
Tanpa Nama,-7.2840021,108.1816049,Kabupaten Garut,cafe
Kedai Seblak Hasna,-7.2616044,108.1629781,Kabupaten Garut,cafe
Warung Mang Ail,-6.9033909,108.0635728,Kabupaten Garut,cafe
diagonal_koffie,-7.4143877,107.8299369,Kabupaten Garut,cafe
Tanpa Nama,-6.4112467,108.1687909,Kabupaten Indramayu,cafe
fff,-6.3278866,108.3117005,Kabupaten Indramayu,cafe
Warkop Abah,-6.3660846,107.9557156,Kabupaten Indramayu,cafe
KGV 2 Blok E2/10,-6.3464525,107.3004383,Kabupaten Karawang,cafe
Upnormal Coffee,-6.3669222,107.3604759,Kabupaten Karawang,cafe
Kopi Kenangan,-6.3357847,107.3430821,Kabupaten Karawang,cafe
Sweet Munjuljaya,-6.5463234,107.4482599,Kabupaten Karawang,cafe
Chatime - Summarecon Villaggio Outlet,-6.3240839,107.3405489,Kabupaten Karawang,cafe
Starbucks - Summarecon Villaggio Outlets,-6.3234921,107.3384987,Kabupaten Karawang,cafe
Warjo,-6.5537972,107.4456761,Kabupaten Karawang,cafe
Toko Lurah Wanda,-6.1914659,107.5270168,Kabupaten Karawang,coffee_shop
Salon Fitri,-6.2031669,107.5368178,Kabupaten Karawang,coffee_shop
Toko Copi Herman,-6.2029119,107.5335691,Kabupaten Karawang,coffee_shop
Toko Copi,-6.2046384,107.5353662,Kabupaten Karawang,coffee_shop
Warung kopi,-6.5255056,107.39045,Kabupaten Karawang,cafe
Warung kopi,-6.5256554,107.3910516,Kabupaten Karawang,cafe
Sweet. Munjuljaya,-6.546299,107.4482706,Kabupaten Karawang,cafe
Warung kopi,-6.5328037,107.3014561,Kabupaten Karawang,coffee_shop
Starbucks,-6.3670197,107.3602522,Kabupaten Karawang,cafe
Warung kopi,-6.5071202,107.4045381,Kabupaten Karawang,coffee_shop
Okugai Cafe,-6.3246447,107.3575379,Kabupaten Karawang,cafe
Kajene Forest,-6.9727791,108.4851352,Kabupaten Kuningan,cafe
Tanpa Nama,-6.8700475,108.2831797,Kabupaten Majalengka,cafe
ROAKRAK,-6.8359692,108.2316916,Kabupaten Majalengka,cafe
Kyo Space,-6.8391218,108.2238086,Kabupaten Majalengka,cafe
Tanpa Nama,-6.8340807,108.2223855,Kabupaten Majalengka,cafe
Tanpa Nama,-6.8342331,108.2190634,Kabupaten Majalengka,cafe
Javatos Coffe,-6.8353033,108.2203553,Kabupaten Majalengka,cafe
DNA KUYA,-6.8354363,108.2213088,Kabupaten Majalengka,cafe
Rumah KGW,-6.8354705,108.2228765,Kabupaten Majalengka,cafe
Kedai SanesKape,-6.834949,108.2230316,Kabupaten Majalengka,cafe
Oak's Cafe & Resto,-6.8360304,108.2311651,Kabupaten Majalengka,cafe
Tanpa Nama,-6.8360542,108.231665,Kabupaten Majalengka,cafe
kopi sandaran hati majalengka,-6.836008,108.2263819,Kabupaten Majalengka,cafe
waroeng mang indra,-6.8357083,108.2210173,Kabupaten Majalengka,cafe
Ambet Kasih Coffe,-6.8349258,108.2211123,Kabupaten Majalengka,cafe
"Dapoer Sosis, Teh Poci & Suplier Cilok",-6.8348866,108.2208902,Kabupaten Majalengka,cafe
Deer Coffe,-6.8352321,108.2165609,Kabupaten Majalengka,cafe
Aroma Thai tea,-6.829293,108.2096659,Kabupaten Majalengka,cafe
Juharajuice,-6.8293475,108.210044,Kabupaten Majalengka,cafe
marketduatujuh,-6.8292271,108.2110436,Kabupaten Majalengka,cafe
warkop MANG MAMAT,-6.8292828,108.2111975,Kabupaten Majalengka,cafe
Rumah Zena,-6.8302745,108.2127082,Kabupaten Majalengka,cafe
Tanpa Nama,-6.8305135,108.2133882,Kabupaten Majalengka,cafe
Tanpa Nama,-6.8299347,108.2119202,Kabupaten Majalengka,cafe
Tanpa Nama,-6.8304042,108.2123477,Kabupaten Majalengka,cafe
Retro chicken,-6.8306845,108.2128528,Kabupaten Majalengka,cafe
DKR majalengka,-6.8326795,108.22042,Kabupaten Majalengka,cafe
kedai ratu,-6.83273,108.2210824,Kabupaten Majalengka,cafe
Warung kopi ibu idah,-6.8339637,108.2298798,Kabupaten Majalengka,cafe
Warung Pasya,-6.8340069,108.2310414,Kabupaten Majalengka,cafe
Salt Café,-7.7498107,108.4990014,Kabupaten Pangandaran,cafe
In out,-7.7459862,108.4898675,Kabupaten Pangandaran,cafe
Butakaras Point,-7.7498006,108.5006711,Kabupaten Pangandaran,cafe
Lusen Coffee,-7.7136121,108.499237,Kabupaten Pangandaran,cafe
Tanpa Nama,-7.6903025,108.7653173,Kabupaten Pangandaran,cafe
Tanpa Nama,-7.6902946,108.7651465,Kabupaten Pangandaran,cafe
Tanpa Nama,-6.6102893,107.4076951,Kabupaten Purwakarta,cafe
Starbucks,-6.6749475,107.4391132,Kabupaten Purwakarta,cafe
cinta,-6.8397638,107.9265562,Kabupaten Subang,cafe
Pusat Jajanan Serba Ada Sawo Polo,-6.8399272,107.9265721,Kabupaten Subang,cafe
dunkin Donuts,-6.8397533,107.9265279,Kabupaten Subang,cafe
Rizqi,-6.8495754,107.9226995,Kabupaten Subang,cafe
Ceu Itoh,-6.8415023,107.926455,Kabupaten Subang,cafe
Tanpa Nama,-6.3067855,107.8209992,Kabupaten Subang,cafe
Warung Timik-timik,-6.7788924,107.7352609,Kabupaten Subang,cafe
RM Padang Sederhana,-6.5218009,107.6733913,Kabupaten Subang,cafe
Foodcourt 38,-6.5232295,107.6735691,Kabupaten Subang,cafe
Kopiyantea,-6.5539125,107.8067763,Kabupaten Subang,cafe
Cupumanik Coffee,-6.7792236,107.7130163,Kabupaten Subang,cafe
MIXUE DINAS KESEHATAN SUBANG,-6.5681036,107.7604497,Kabupaten Subang,cafe
Tamansari Kopi,-6.5739355,107.7612113,Kabupaten Subang,cafe
Tanpa Nama,-6.5094111,107.7182935,Kabupaten Subang,cafe
Tanpa Nama,-6.5093687,107.7187092,Kabupaten Subang,cafe
Tanpa Nama,-6.5101098,107.7189098,Kabupaten Subang,cafe
Tanpa Nama,-6.5100651,107.7193844,Kabupaten Subang,cafe
Tanpa Nama,-6.5098376,107.719068,Kabupaten Subang,cafe
Tanpa Nama,-6.5097707,107.7181939,Kabupaten Subang,cafe
SAUNG ASEP WAHYU,-6.7311246,107.9294638,Kabupaten Subang,cafe
BMB Caffe & Pub,-7.0007116,106.542583,Kabupaten Sukabumi,cafe
Sebelas Kopi,-6.9751309,106.5280004,Kabupaten Sukabumi,cafe
Sebelas kopi,-6.974972,106.5279305,Kabupaten Sukabumi,cafe
selsalse,-6.9502775,106.5175858,Kabupaten Sukabumi,cafe
Beau Cafe,-7.3334591,106.5258584,Kabupaten Sukabumi,cafe
